search_rank,case_title,url_path_crime_type,api_result_id,unodc_case_number,canonical_url,requested_url,final_url,final_url_relation,og_url,og_url_relation,http_status,content_type,content_encoding,download_timestamp,raw_filename,byte_count,sha256,download_status,attempts,redirect_count,redirect_chain,elapsed_seconds,pilot_selected,pilot_selection_reasons,last_action,last_checked_at,structural_markers,warnings,error,source_manifest_discovered_at
11,Criminal Case No. 0005108-81.2014.4.03.6181,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0005108-81.2014.4.03.6181.html",BRAx013,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0005108-81.2014.4.03.6181.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0005108-81.2014.4.03.6181.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0005108-81.2014.4.03.6181.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0005108-81.2014.4.03.6181.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:01:48Z,data/raw_html/000011_ba2de5cfeb37.html,273492,cf751acf08e8ab09138ed07380d66fbad854ecdf0ccb6522e2adad8258b99ef7,HTTP_OK_VALID,1,0,[],4.042,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
12,"OLG Frankfurt am Main, Urteil vom 30.11.2021, 5-3 StE 1/20",traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/deu/2021/olg_frankfurt_am_main_urteil_vom_30.11.2021_5-3_ste_120.html",DEUx038,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/deu/2021/olg_frankfurt_am_main_urteil_vom_30.11.2021_5-3_ste_120.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/deu/2021/olg_frankfurt_am_main_urteil_vom_30.11.2021_5-3_ste_120.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/deu/2021/olg_frankfurt_am_main_urteil_vom_30.11.2021_5-3_ste_120.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/deu/2021/olg_frankfurt_am_main_urteil_vom_30.11.2021_5-3_ste_120.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:01:52Z,data/raw_html/000012_a65b51d091cd.html,273822,4bd2aa383e17131b95cbe6bd13a8fe1d1e6bd33009b894b074fa560db9896e78,HTTP_OK_VALID,1,0,[],3.676,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
13,Case of Zoletic and Others v. Azerbaijan,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/aze/2021/case_of_zoletic_and_others_v._azerbaijan.html",IRBx037,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aze/2021/case_of_zoletic_and_others_v._azerbaijan.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aze/2021/case_of_zoletic_and_others_v._azerbaijan.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aze/2021/case_of_zoletic_and_others_v._azerbaijan.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/aze/2021/case_of_zoletic_and_others_v._azerbaijan.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:01:55Z,data/raw_html/000013_c271c40f0a94.html,278383,04a0792f2d9b5cd9f2b6e23c416715e287cc7f48e79a54ddcecc5ef102c6ec03,HTTP_OK_VALID,1,0,[],3.817,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
14,Criminal Case No. 0001447-21.2019.4.03.6181,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0001447-21.2019.4.03.6181.html",BRAx015,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0001447-21.2019.4.03.6181.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0001447-21.2019.4.03.6181.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0001447-21.2019.4.03.6181.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bra/2021/criminal_case_no._0001447-21.2019.4.03.6181.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:01:59Z,data/raw_html/000014_860daecfcd29.html,276621,41447830f72ea6b181c78535a5dac7063eb2b065cd4a56c0b3c31917fa183a63,HTTP_OK_VALID,1,0,[],4.040,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
15,Case No. 21-cv-00485-JCS – John Doe et al. v. Twitter. INC.,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._21-cv-00485-jcs_john_doe_et_al._v._twitter._inc..html",USAx222,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._21-cv-00485-jcs_john_doe_et_al._v._twitter._inc..html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._21-cv-00485-jcs_john_doe_et_al._v._twitter._inc..html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._21-cv-00485-jcs_john_doe_et_al._v._twitter._inc..html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._21-cv-00485-jcs_john_doe_et_al._v._twitter._inc..html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:03Z,data/raw_html/000015_0c494186c9c0.html,268023,c5136046e37a07947848d2b149ce3fc6ff7fee772659ad2d8c3fff332ad126c8,HTTP_OK_VALID,1,0,[],3.519,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
16,Amparo en revisión 51/2021,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/mex/2021/amparo_en_revision_512021.html",MEXx008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mex/2021/amparo_en_revision_512021.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mex/2021/amparo_en_revision_512021.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mex/2021/amparo_en_revision_512021.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/mex/2021/amparo_en_revision_512021.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:06Z,data/raw_html/000016_4f202d0d7a1e.html,261467,a87ed50816be6b871004a6a2fcdb0f625c4f8d736852287d22a7f4eb2ebfe6eb,HTTP_OK_VALID,1,0,[],2.625,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
17,"Case No. 20-0434, Supreme Court of Texas",traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._20-0434_supreme_court_of_texas.html",USAx219,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._20-0434_supreme_court_of_texas.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._20-0434_supreme_court_of_texas.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._20-0434_supreme_court_of_texas.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2021/case_no._20-0434_supreme_court_of_texas.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:08Z,data/raw_html/000017_3d31fbd74580.html,259471,66cf7a86eab306fadb62eba8f20236c7e03acd6020b180101327424d193dfc50,HTTP_OK_VALID,1,0,[],2.458,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
18,[2021] EWHC 1370 (Admin),traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/gbr/2021/2021_ewhc_1370_admin.html",GBRx109,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2021/2021_ewhc_1370_admin.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2021/2021_ewhc_1370_admin.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2021/2021_ewhc_1370_admin.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/gbr/2021/2021_ewhc_1370_admin.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:10Z,data/raw_html/000018_676a7391cc1a.html,254314,0be761a340a6904acc64c7438090b6c0ee463acf80d31fe6803326dcb1c7b793,HTTP_OK_VALID,1,0,[],2.408,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
19,Case of V.C.L. and A.N. V. The United Kingdom,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/_irb/2021/case_ofv.c.l.and_a.n._v._the_united_kingdom_.html",IRBX034,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2021/case_ofv.c.l.and_a.n._v._the_united_kingdom_.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2021/case_ofv.c.l.and_a.n._v._the_united_kingdom_.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2021/case_ofv.c.l.and_a.n._v._the_united_kingdom_.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/_irb/2021/case_ofv.c.l.and_a.n._v._the_united_kingdom_.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:14Z,data/raw_html/000019_2b7b43b66eee.html,268345,a54adb1d1930a1a3ee85f93ed78e134d5c321217a8d2fa3054b4a2c82c013205,HTTP_OK_VALID,1,0,[],3.512,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
20,S v Pretorius (CC 2/2018) [2020] NAHCMD 507,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/nam/2020/s_v_pretorius_cc_22018_2020_nahcmd_507.html",NAMx013,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nam/2020/s_v_pretorius_cc_22018_2020_nahcmd_507.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nam/2020/s_v_pretorius_cc_22018_2020_nahcmd_507.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nam/2020/s_v_pretorius_cc_22018_2020_nahcmd_507.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/nam/2020/s_v_pretorius_cc_22018_2020_nahcmd_507.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:16Z,data/raw_html/000020_b2996e545367.html,266389,d9983f4ce4ad9f6e9f223a7073ffb46edd4fb0ad15c3949b20b0dd174bb1e079,HTTP_OK_VALID,1,0,[],2.466,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
21,The Queen v Joseph Auga Matamata,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/nzl/2020/the_queen_v_joseph_auga_matamata.html",x012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nzl/2020/the_queen_v_joseph_auga_matamata.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nzl/2020/the_queen_v_joseph_auga_matamata.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nzl/2020/the_queen_v_joseph_auga_matamata.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/nzl/2020/the_queen_v_joseph_auga_matamata.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:19Z,data/raw_html/000021_3f3a11eec528.html,270331,e432413d21dd471070ecdf37ea7cc27610ab5d26f1254208c49ecbef698c458d,HTTP_OK_VALID,1,0,[],2.557,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
22,The State v James Tungamirai Maroodza (R674/18),traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/zwe/2020/the_state_v_james_tungamirai_maroodza_r67418.html",ZWEx008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zwe/2020/the_state_v_james_tungamirai_maroodza_r67418.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zwe/2020/the_state_v_james_tungamirai_maroodza_r67418.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/zwe/2020/the_state_v_james_tungamirai_maroodza_r67418.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/zwe/2020/the_state_v_james_tungamirai_maroodza_r67418.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:22Z,data/raw_html/000022_2ce528a6d1dc.html,256058,5cb5a49046b398a00cf2673833e860696e0275c7056de54295bdaa237a1dc982,HTTP_OK_VALID,1,0,[],2.590,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
23,The Queen On The Application Of L v. The Director Of Public Prosecutions,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/gbr/2020/the_queen_on_the_application_of_l_v._the_director_of_public_prosecutions.html",GBRx093,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2020/the_queen_on_the_application_of_l_v._the_director_of_public_prosecutions.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2020/the_queen_on_the_application_of_l_v._the_director_of_public_prosecutions.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2020/the_queen_on_the_application_of_l_v._the_director_of_public_prosecutions.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/gbr/2020/the_queen_on_the_application_of_l_v._the_director_of_public_prosecutions.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:25Z,data/raw_html/000023_c2e7d073b50b.html,264520,a643f14ea319dbf9fd9b4a2aaf421e4c2364f9d445ade5859ae82670038fe2e3,HTTP_OK_VALID,1,0,[],3.674,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
24,S.M. v. Croatia,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/_irb/2020/s.m._v._croatia.html",IRBx030,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2020/s.m._v._croatia.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2020/s.m._v._croatia.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/_irb/2020/s.m._v._croatia.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/_irb/2020/s.m._v._croatia.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:29Z,data/raw_html/000024_b11a08f4aa20.html,269614,9ac965453f234bbc3daf6b821ab2f06883c6a6fc2ebc91ba567d1d7387dc75a0,HTTP_OK_VALID,1,0,[],3.894,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
25,N° de pourvoi: 19-80372,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/fra/2020/n_de_pourvoi_19-80372_.html",FRAx013,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2020/n_de_pourvoi_19-80372_.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2020/n_de_pourvoi_19-80372_.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2020/n_de_pourvoi_19-80372_.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/fra/2020/n_de_pourvoi_19-80372_.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:32Z,data/raw_html/000025_57ff26fc4444.html,260114,e21c8ad0dd64d39362ac44d0636aad18c04e6bfd48f8751e18f81022d2933825,HTTP_OK_VALID,1,0,[],2.433,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
26,"MS (Pakistan) v. Secretary of State for the Home Department, [2020] UKSC 9",traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/gbr/2020/ms_pakistan_v._secretary_of_state_for_the_home_department_2020_uksc_9.html",GBRx092,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2020/ms_pakistan_v._secretary_of_state_for_the_home_department_2020_uksc_9.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2020/ms_pakistan_v._secretary_of_state_for_the_home_department_2020_uksc_9.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2020/ms_pakistan_v._secretary_of_state_for_the_home_department_2020_uksc_9.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/gbr/2020/ms_pakistan_v._secretary_of_state_for_the_home_department_2020_uksc_9.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:35Z,data/raw_html/000026_64635218a649.html,261731,8a940b5ae1db1f9ddad914595564311a5456a78aeea9c7f88fbc40c43a885fad,HTTP_OK_VALID,1,0,[],3.328,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
27,S v. Fatmata Kamara & Kadiatu Kargbo,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/sle/2020/s_v._fatmata_kamara_kadiatu_kargbo.html",SLE0001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/sle/2020/s_v._fatmata_kamara_kadiatu_kargbo.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/sle/2020/s_v._fatmata_kamara_kadiatu_kargbo.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/sle/2020/s_v._fatmata_kamara_kadiatu_kargbo.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/sle/2020/s_v._fatmata_kamara_kadiatu_kargbo.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:38Z,data/raw_html/000027_a67ca016b65a.html,265511,7caa5af40d8e7a2ff9e35255c3026d05c6b386b3215c07ed33eb272be6a54478,HTTP_OK_VALID,1,0,[],2.610,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:33Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
28,R. v. Antoine,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._antoine.html",CANx129,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._antoine.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._antoine.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._antoine.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._antoine.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:40Z,data/raw_html/000028_859532cb753c.html,252330,327f21f4f3f9ff8641992214cee0c2baea04cb20d1f60386fbd1ef2c77f18f2e,HTTP_OK_VALID,1,0,[],2.406,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:34Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
29,R. v. Sinclair,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._sinclair.html",CANx128,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._sinclair.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._sinclair.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._sinclair.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/can/2020/r._v._sinclair.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T02:02:44Z,data/raw_html/000029_b686a3b77600.html,254253,98bd69b5f817f4373a52b0dd8ae8f6d944358ebbbdc9c5d2603184b22c75ec53,HTTP_OK_VALID,1,0,[],3.667,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:35:34Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
